video_id	caption_pred	start	end	duration	phase	idx
v_clap_that70_sshowslowclap_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5817
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np1_fr_med_5	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5818
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	2.7199999999999998	2.7199999999999998	val_1	5819
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_bad_7	PLACEHOLDER	0.0	1.48	1.48	val_1	5820
v_clap_Martin_klatscht_in_die_h_nde_und_FURZT_clap_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5821
Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5822
v_clap_Standing_clap_f_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5823
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_9	PLACEHOLDER	0.0	1.44	1.44	val_1	5824
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_6	PLACEHOLDER	0.0	1.4	1.4	val_1	5825
v_clap_NotAnotherTeenMovieslowclap_clap_u_cm_np1_fr_med_2	PLACEHOLDER	0.0	3.7199999999999998	3.7199999999999998	val_1	5826
boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5827
v_clap_NotAnotherTeenMovieslowclap_clap_u_cm_np5_fr_med_3	PLACEHOLDER	0.0	4.04	4.04	val_1	5828
v_clap_Faith_Rewarded_clap_u_nm_np1_fr_goo_87	PLACEHOLDER	0.0	2.56	2.56	val_1	5829
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	1.44	1.44	val_1	5830
v_clap_Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5831
v_clap_Clap_Hands_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5832
v_clap_Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5833
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_21	PLACEHOLDER	0.0	2.88	2.88	val_1	5834
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5835
v_clap_Wendy_playing_wii_fit_with_clapping_hands_clap_f_cm_np1_le_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5836
v_clap_Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_f_nm_np1_fr_med_0	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5837
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5838
v_clap_RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5839
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_22	PLACEHOLDER	0.0	2.24	2.24	val_1	5840
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np1_fr_bad_10	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5841
v_clap_boom-snap-clap_clap_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5842
v_clap_NotAnotherTeenMovieslowclap_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.76	3.76	val_1	5843
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_bad_25	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5844
v_clap_Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5845
v_clap_Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5846
v_clap_slowclap_clap_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	10.68	10.68	val_1	5847
v_clap_The_Slow_Clap_clap_u_cm_np2_fr_med_17	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5848
v_clap_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5849
v_clap_Theslowclap1_clap_f_cm_np1_fr_med_0	PLACEHOLDER	0.0	2.8400000000000003	2.8400000000000003	val_1	5850
v_clap_A_Round_of_Applause_clap_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5851
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_30	PLACEHOLDER	0.0	2.8	2.8	val_1	5852
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_4	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5853
v_clap_SnakesonaPlaneSlowClap_clap_u_cm_np2_fr_med_0	PLACEHOLDER	0.0	6.6	6.6	val_1	5854
v_clap_LetThePeopleClap_clap_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	10.24	10.24	val_1	5855
v_clap_boomsnapclap!_clap_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5856
v_clap_Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5857
v_clap_Faith_Rewarded_clap_u_cm_np1_fr_med_43	PLACEHOLDER	0.0	1.72	1.72	val_1	5858
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_9	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5859
v_clap_Return_of_the_King_12_clap_u_nm_np1_fr_goo_4	PLACEHOLDER	0.0	2.8	2.8	val_1	5860
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_10	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5861
v_clap_Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_4	PLACEHOLDER	0.0	3.24	3.24	val_1	5862
v_clap_Clap_Hands_clap_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5863
v_clap_103_years_old_japanese_woman__Nao_is_clapping_with_piano_music_by_beethoven_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	2.96	2.96	val_1	5864
v_clap_LetThePeopleClap_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	15.16	15.16	val_1	5865
v_clap_Aishwarya_Rai_Burns_David_Letterman_in_his_own_show_clap_u_cm_np1_fr_bad_1	PLACEHOLDER	0.0	2.2	2.2	val_1	5866
v_clap_Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5867
v_clap_My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5868
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_med_3	PLACEHOLDER	0.0	2.64	2.64	val_1	5869
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5870
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_bad_16	PLACEHOLDER	0.0	1.72	1.72	val_1	5871
v_clap_Clap_Hands_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5872
v_clap__Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5873
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_24	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	5874
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_med_13	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5875
v_clap_boom-snap-clap_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	1.88	1.88	val_1	5876
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np2_fr_bad_11	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	5877
v_clap_Alex_applauding_himself_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5878
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_8	PLACEHOLDER	0.0	2.56	2.56	val_1	5879
v_clap_Standing_clap_f_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5880
v_clap_Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5881
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_bad_6	PLACEHOLDER	0.0	1.6	1.6	val_1	5882
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np2_ba_med_2	PLACEHOLDER	0.0	1.6	1.6	val_1	5883
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np2_fr_med_7	PLACEHOLDER	0.0	1.52	1.52	val_1	5884
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_28	PLACEHOLDER	0.0	1.72	1.72	val_1	5885
v_clap_boomsnapclap!_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5886
v_clap_Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5887
v_clap_Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_med_5	PLACEHOLDER	0.0	1.76	1.76	val_1	5888
v_clap_#20_Rhythm_clap_u_nm_np1_fr_goo_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5889
v_clap_NotAnotherTeenMovieslowclap_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	4.48	4.48	val_1	5890
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_bad_26	PLACEHOLDER	0.0	2.96	2.96	val_1	5891
v_clap_LetThePeopleClap_clap_u_cm_np1_fr_med_3	PLACEHOLDER	0.0	12.6	12.6	val_1	5892
v_clap_The_Slow_Clap_clap_u_nm_np3_fr_med_11	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5893
v_clap_Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_4	PLACEHOLDER	0.0	1.8	1.8	val_1	5894
v_clap_Veoh_Alpha_Dog_1_clap_u_nm_np1_fr_goo_62	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5895
v_clap_Ronin_Paintball_Club_-_MY-NPL_2009_Malacca_Prize_Giving_Ceremony_Part_2_clap_u_cm_np1_ba_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5896
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_med_15	PLACEHOLDER	0.0	2.32	2.32	val_1	5897
v_clap_Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5898
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_bad_20	PLACEHOLDER	0.0	1.4	1.4	val_1	5899
v_clap_Applauding_Abby_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5900
v_clap_Applauding_Abby_clap_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5901
v_clap_The_Slow_Clap_clap_u_cm_np1_fr_med_4	PLACEHOLDER	0.0	1.32	1.32	val_1	5902
v_clap_Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_3	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5903
v_clap_Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_5	PLACEHOLDER	0.0	3.76	3.76	val_1	5904
v_clap_A_Round_of_Applause_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5905
v_clap_Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	5906
v_clap__Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5907
v_clap_boomsnapclap!_clap_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5908
v_clap_The_Slow_Clap_clap_u_nm_np2_fr_med_23	PLACEHOLDER	0.0	1.72	1.72	val_1	5909
v_clap_Wendy_playing_wii_fit_with_clapping_hands_clap_f_cm_np1_le_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5910
v_clap_Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_8	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5911
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_bad_29	PLACEHOLDER	0.0	1.48	1.48	val_1	5912
boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5913
v_clap_#20_Rhythm_clap_u_nm_np1_le_goo_3	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5914
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_bad_19	PLACEHOLDER	0.0	2.36	2.36	val_1	5915
v_clap_#20_Rhythm_clap_u_nm_np1_le_goo_5	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	5916
v_clap_The_Slow_Clap_clap_u_nm_np1_fr_bad_5	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	5917
v_fencing_Rapier_at_Clinton_2007_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	1.88	1.88	val_1	5918
v_fencing_Rapier_Fencing_gone_bad_fencing_f_cm_np2_ri_bad_0	PLACEHOLDER	0.0	1.64	1.64	val_1	5919
v_fencing_Rapier_drills_fencing_f_nm_np2_le_bad_5	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5920
Hamlet_(1996)_Fencing_Scenes_fencing_f_cm_np2_fr_med_1	PLACEHOLDER	0.0	4.319999999999999	4.319999999999999	val_1	5921
v_fencing_Rapier_drills_fencing_f_nm_np2_ri_bad_1	PLACEHOLDER	0.0	1.72	1.72	val_1	5922
v_fencing_Duel_with_Rapiers_fencing_f_cm_np2_ba_bad_1	PLACEHOLDER	0.0	1.8	1.8	val_1	5923
v_fencing_Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.8	1.8	val_1	5924
Zorro_(Funny_Fight_Scene)_fencing_f_cm_np2_le_goo_0	PLACEHOLDER	0.0	3.8	3.8	val_1	5925
v_fencing_1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_0	PLACEHOLDER	0.0	5.0	5.0	val_1	5926
v_fencing_The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_ba_med_3	PLACEHOLDER	0.0	3.04	3.04	val_1	5927
Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	1.64	1.64	val_1	5928
v_fencing_Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_le_bad_4	PLACEHOLDER	0.0	2.04	2.04	val_1	5929
v_fencing_Advanced_Rapier_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	2.28	2.28	val_1	5930
v_fencing_The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_fr_med_0	PLACEHOLDER	0.0	4.12	4.12	val_1	5931
v_fencing_AHF_Rapier_fencing_f_cm_np2_ri_bad_4	PLACEHOLDER	0.0	2.24	2.24	val_1	5932
Duel_(The_Sovereigns_Servant)_fencing_f_cm_np2_fr_med_2	PLACEHOLDER	0.0	8.6	8.6	val_1	5933
v_fencing_Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_1	PLACEHOLDER	0.0	1.76	1.76	val_1	5934
v_fencing_Advanced_Rapier_fencing_f_cm_np2_ri_bad_4	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	5935
Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	5936
v_fencing_Harvey_Keitel_sabre_duel_fencing_f_cm_np2_ba_goo_0	PLACEHOLDER	0.0	5.4	5.4	val_1	5937
v_fencing_Scaramouche__1952_fencing_f_cm_np2_le_goo_2	PLACEHOLDER	0.0	4.64	4.64	val_1	5938
v_fencing_Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_ba_goo_1	PLACEHOLDER	0.0	2.88	2.88	val_1	5939
v_fencing_The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_1	PLACEHOLDER	0.0	3.8	3.8	val_1	5940
Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_0	PLACEHOLDER	0.0	4.48	4.48	val_1	5941
v_fencing_Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	1.88	1.88	val_1	5942
v_fencing_The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_4	PLACEHOLDER	0.0	3.36	3.36	val_1	5943
v_fencing_Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	2.4799999999999995	2.4799999999999995	val_1	5944
v_fencing_Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_med_0	PLACEHOLDER	0.0	11.96	11.96	val_1	5945
v_fencing_Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_0	PLACEHOLDER	0.0	1.96	1.96	val_1	5946
v_fencing_Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_3	PLACEHOLDER	0.0	3.56	3.56	val_1	5947
The_Three_Musketeers_(1993)_Final_Battle_2_3_fencing_u_cm_np1_fr_bad_0	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	5948
v_fencing_AHF_Rapier_fencing_f_cm_np2_le_bad_2	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5949
v_fencing_The_Duel_-_Reel_Kick_Films_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	1.68	1.68	val_1	5950
v_fencing_Stage_Combat_-_Sword_Fight_fencing_f_cm_np2_le_bad_1	PLACEHOLDER	0.0	2.56	2.56	val_1	5951
Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_3	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5952
v_fencing_Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_1	PLACEHOLDER	0.0	1.88	1.88	val_1	5953
v_fencing_Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_fr_goo_1	PLACEHOLDER	0.0	6.0	6.0	val_1	5954
v_fencing_Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	1.76	1.76	val_1	5955
v_fencing_Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_3	PLACEHOLDER	0.0	2.04	2.04	val_1	5956
v_fencing_Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_5	PLACEHOLDER	0.0	2.0	2.0	val_1	5957
v_fencing_Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_0	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5958
v_fencing_Rapier_drills_fencing_f_nm_np2_ri_bad_2	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	5959
v_fencing_AHF_Rapier_fencing_f_cm_np2_ba_bad_5	PLACEHOLDER	0.0	2.4799999999999995	2.4799999999999995	val_1	5960
v_fencing_Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_goo_1	PLACEHOLDER	0.0	5.680000000000001	5.680000000000001	val_1	5961
v_fencing_The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_le_med_2	PLACEHOLDER	0.0	4.72	4.72	val_1	5962
v_fencing_Rapier_at_Clinton_2007_fencing_f_cm_np2_le_bad_3	PLACEHOLDER	0.0	2.08	2.08	val_1	5963
v_fencing_Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_3	PLACEHOLDER	0.0	2.44	2.44	val_1	5964
The_Three_Musketeers_(1993)_Final_Battle_2_3_fencing_f_cm_np2_ri_bad_1	PLACEHOLDER	0.0	1.44	1.44	val_1	5965
v_fencing_Fencing_Epee_fencing_f_cm_np2_le_bad_0	PLACEHOLDER	0.0	1.76	1.76	val_1	5966
v_fencing_The_Duel_-_Reel_Kick_Films_fencing_f_cm_np2_le_bad_1	PLACEHOLDER	0.0	1.64	1.64	val_1	5967
The_Three_Musketeers_(1993)_Final_Battle_1_3_fencing_u_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.32	1.32	val_1	5968
v_fencing_Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.76	1.76	val_1	5969
v_fencing_Rapier_drills_fencing_f_nm_np2_ri_bad_4	PLACEHOLDER	0.0	2.28	2.28	val_1	5970
v_fencing_Stage_Combat_-_Sword_Fight_fencing_f_nm_np2_ba_bad_0	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5971
v_fencing_Fencing_Epee_fencing_f_cm_np2_le_bad_1	PLACEHOLDER	0.0	1.76	1.76	val_1	5972
v_fencing_Advanced_Rapier_fencing_f_cm_np2_le_bad_3	PLACEHOLDER	0.0	1.72	1.72	val_1	5973
v_fencing_AHF_Rapier_fencing_f_cm_np2_ri_bad_6	PLACEHOLDER	0.0	1.52	1.52	val_1	5974
v_fencing_Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5975
v_fencing_Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_le_goo_0	PLACEHOLDER	0.0	10.68	10.68	val_1	5976
v_fencing_Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	5977
Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_ba_med_1	PLACEHOLDER	0.0	2.44	2.44	val_1	5978
Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_3	PLACEHOLDER	0.0	6.84	6.84	val_1	5979
Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_2	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	5980
Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_0	PLACEHOLDER	0.0	1.6	1.6	val_1	5981
Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_4	PLACEHOLDER	0.0	1.72	1.72	val_1	5982
Zorro_(Funny_Fight_Scene)_fencing_f_cm_np2_fr_med_3	PLACEHOLDER	0.0	5.76	5.76	val_1	5983
v_fencing_Epee_Fencing_Attacks_-_Remises_fencing_f_nm_np2_le_bad_2	PLACEHOLDER	0.0	2.52	2.52	val_1	5984
v_fencing_AHF_Rapier_fencing_f_cm_np2_ri_bad_3	PLACEHOLDER	0.0	2.0	2.0	val_1	5985
v_fencing_Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5	PLACEHOLDER	0.0	1.96	1.96	val_1	5986
v_fencing_Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_2	PLACEHOLDER	0.0	3.24	3.24	val_1	5987
Zorro_(Funny_Fight_Scene)_fencing_u_cm_np2_fr_bad_1	PLACEHOLDER	0.0	2.08	2.08	val_1	5988
v_fencing_Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	5989
v_fencing_Fencing_Epee_fencing_f_cm_np2_le_bad_2	PLACEHOLDER	0.0	2.28	2.28	val_1	5990
Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_5	PLACEHOLDER	0.0	2.28	2.28	val_1	5991
v_fencing_Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_4	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	5992
v_fencing_Rapier_drills_fencing_f_nm_np2_le_bad_3	PLACEHOLDER	0.0	1.68	1.68	val_1	5993
v_fencing_Scaramouche__1952_fencing_u_cm_np2_fr_goo_0	PLACEHOLDER	0.0	3.2	3.2	val_1	5994
v_fencing_The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_le_bad_3	PLACEHOLDER	0.0	4.08	4.08	val_1	5995
v_fencing_Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_fr_goo_3	PLACEHOLDER	0.0	3.56	3.56	val_1	5996
v_fencing_Advanced_Rapier_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.72	1.72	val_1	5997
v_fencing_Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_3	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	5998
v_fencing_Advanced_Rapier_fencing_f_cm_np2_ri_bad_1	PLACEHOLDER	0.0	1.88	1.88	val_1	5999
v_fencing_Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_3	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	6000
v_fencing_Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_4	PLACEHOLDER	0.0	1.72	1.72	val_1	6001
v_fencing_Scaramouche__1952_fencing_u_cm_np2_fr_goo_1	PLACEHOLDER	0.0	5.8	5.8	val_1	6002
v_fencing_Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	1.88	1.88	val_1	6003
