video_id	caption_pred	start	end	duration	category_32	subs	phase	idx
v_CricketShot_g15_c06	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	9943
v_CricketShot_g13_c01	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	9944
v_CricketShot_g05_c03	PLACEHOLDER	0.0	3.08	3.08	1	PLACEHOLDER	val_1	9945
v_CricketShot_g20_c01	PLACEHOLDER	0.0	5.32	5.32	1	PLACEHOLDER	val_1	9946
v_CricketShot_g05_c02	PLACEHOLDER	0.0	2.56	2.56	1	PLACEHOLDER	val_1	9947
v_CricketShot_g15_c01	PLACEHOLDER	0.0	2.52	2.52	1	PLACEHOLDER	val_1	9948
v_CricketShot_g07_c03	PLACEHOLDER	0.0	5.36	5.36	1	PLACEHOLDER	val_1	9949
v_CricketShot_g14_c05	PLACEHOLDER	0.0	4.36	4.36	1	PLACEHOLDER	val_1	9950
v_CricketShot_g07_c07	PLACEHOLDER	0.0	4.08	4.08	1	PLACEHOLDER	val_1	9951
v_CricketShot_g04_c06	PLACEHOLDER	0.0	3.08	3.08	1	PLACEHOLDER	val_1	9952
v_CricketShot_g04_c01	PLACEHOLDER	0.0	3.2	3.2	1	PLACEHOLDER	val_1	9953
v_CricketShot_g03_c06	PLACEHOLDER	0.0	5.68	5.68	1	PLACEHOLDER	val_1	9954
v_CricketShot_g07_c02	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	9955
v_CricketShot_g14_c06	PLACEHOLDER	0.0	4.72	4.72	1	PLACEHOLDER	val_1	9956
v_CricketShot_g09_c07	PLACEHOLDER	0.0	2.4	2.4	1	PLACEHOLDER	val_1	9957
v_CricketShot_g25_c05	PLACEHOLDER	0.0	3.16	3.16	1	PLACEHOLDER	val_1	9958
v_CricketShot_g02_c06	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	9959
v_CricketShot_g05_c05	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	9960
v_CricketShot_g09_c05	PLACEHOLDER	0.0	3.28	3.28	1	PLACEHOLDER	val_1	9961
v_CricketShot_g17_c02	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	9962
v_CricketShot_g04_c05	PLACEHOLDER	0.0	3.36	3.36	1	PLACEHOLDER	val_1	9963
v_CricketShot_g09_c06	PLACEHOLDER	0.0	3.92	3.92	1	PLACEHOLDER	val_1	9964
v_CricketShot_g11_c05	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	9965
v_CricketShot_g21_c02	PLACEHOLDER	0.0	3.16	3.16	1	PLACEHOLDER	val_1	9966
v_CricketShot_g01_c06	PLACEHOLDER	0.0	3.04	3.04	1	PLACEHOLDER	val_1	9967
v_CricketShot_g01_c03	PLACEHOLDER	0.0	3.8	3.8	1	PLACEHOLDER	val_1	9968
v_CricketShot_g09_c02	PLACEHOLDER	0.0	2.96	2.96	1	PLACEHOLDER	val_1	9969
v_CricketShot_g02_c02	PLACEHOLDER	0.0	3.72	3.72	1	PLACEHOLDER	val_1	9970
v_CricketShot_g22_c07	PLACEHOLDER	0.0	10.48	10.48	1	PLACEHOLDER	val_1	9971
v_CricketShot_g20_c04	PLACEHOLDER	0.0	5.44	5.44	1	PLACEHOLDER	val_1	9972
v_CricketShot_g12_c03	PLACEHOLDER	0.0	3.56	3.56	1	PLACEHOLDER	val_1	9973
v_CricketShot_g19_c04	PLACEHOLDER	0.0	3.36	3.36	1	PLACEHOLDER	val_1	9974
v_CricketShot_g07_c01	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	9975
v_CricketShot_g01_c07	PLACEHOLDER	0.0	2.84	2.84	1	PLACEHOLDER	val_1	9976
v_CricketShot_g17_c04	PLACEHOLDER	0.0	3.6	3.6	1	PLACEHOLDER	val_1	9977
v_CricketShot_g21_c05	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	9978
v_CricketShot_g05_c06	PLACEHOLDER	0.0	2.6	2.6	1	PLACEHOLDER	val_1	9979
v_CricketShot_g17_c01	PLACEHOLDER	0.0	4.2	4.2	1	PLACEHOLDER	val_1	9980
v_CricketShot_g24_c03	PLACEHOLDER	0.0	3.2	3.2	1	PLACEHOLDER	val_1	9981
v_CricketShot_g08_c02	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	9982
v_CricketShot_g20_c06	PLACEHOLDER	0.0	3.56	3.56	1	PLACEHOLDER	val_1	9983
v_CricketShot_g15_c05	PLACEHOLDER	0.0	2.64	2.64	1	PLACEHOLDER	val_1	9984
v_CricketShot_g12_c06	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	9985
v_CricketShot_g07_c06	PLACEHOLDER	0.0	3.96	3.96	1	PLACEHOLDER	val_1	9986
v_CricketShot_g18_c04	PLACEHOLDER	0.0	2.68	2.68	1	PLACEHOLDER	val_1	9987
v_CricketShot_g11_c02	PLACEHOLDER	0.0	5.36	5.36	1	PLACEHOLDER	val_1	9988
v_CricketShot_g11_c03	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	9989
v_CricketShot_g05_c07	PLACEHOLDER	0.0	2.64	2.64	1	PLACEHOLDER	val_1	9990
v_CricketShot_g22_c05	PLACEHOLDER	0.0	7.32	7.32	1	PLACEHOLDER	val_1	9991
v_CricketShot_g12_c05	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	9992
v_CricketShot_g19_c05	PLACEHOLDER	0.0	3.48	3.48	1	PLACEHOLDER	val_1	9993
v_CricketShot_g07_c04	PLACEHOLDER	0.0	4.72	4.72	1	PLACEHOLDER	val_1	9994
v_CricketShot_g15_c02	PLACEHOLDER	0.0	3.68	3.68	1	PLACEHOLDER	val_1	9995
v_CricketShot_g23_c03	PLACEHOLDER	0.0	3.12	3.12	1	PLACEHOLDER	val_1	9996
v_CricketShot_g16_c04	PLACEHOLDER	0.0	2.92	2.92	1	PLACEHOLDER	val_1	9997
v_CricketShot_g04_c04	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	9998
v_CricketShot_g05_c04	PLACEHOLDER	0.0	2.28	2.28	1	PLACEHOLDER	val_1	9999
v_CricketShot_g08_c05	PLACEHOLDER	0.0	3.92	3.92	1	PLACEHOLDER	val_1	10000
v_CricketShot_g16_c03	PLACEHOLDER	0.0	3.92	3.92	1	PLACEHOLDER	val_1	10001
v_CricketShot_g03_c05	PLACEHOLDER	0.0	4.2	4.2	1	PLACEHOLDER	val_1	10002
v_CricketShot_g24_c01	PLACEHOLDER	0.0	2.84	2.84	1	PLACEHOLDER	val_1	10003
v_CricketShot_g11_c01	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	10004
v_CricketShot_g21_c03	PLACEHOLDER	0.0	2.12	2.12	1	PLACEHOLDER	val_1	10005
v_CricketShot_g25_c04	PLACEHOLDER	0.0	2.88	2.88	1	PLACEHOLDER	val_1	10006
v_CricketShot_g06_c02	PLACEHOLDER	0.0	5.08	5.08	1	PLACEHOLDER	val_1	10007
v_CricketShot_g23_c04	PLACEHOLDER	0.0	5.48	5.48	1	PLACEHOLDER	val_1	10008
v_CricketShot_g12_c04	PLACEHOLDER	0.0	4.48	4.48	1	PLACEHOLDER	val_1	10009
v_CricketShot_g22_c02	PLACEHOLDER	0.0	7.36	7.36	1	PLACEHOLDER	val_1	10010
v_CricketShot_g13_c06	PLACEHOLDER	0.0	2.16	2.16	1	PLACEHOLDER	val_1	10011
v_CricketShot_g14_c03	PLACEHOLDER	0.0	4.28	4.28	1	PLACEHOLDER	val_1	10012
v_CricketShot_g04_c02	PLACEHOLDER	0.0	4.64	4.64	1	PLACEHOLDER	val_1	10013
v_CricketShot_g07_c05	PLACEHOLDER	0.0	4.76	4.76	1	PLACEHOLDER	val_1	10014
v_CricketShot_g24_c06	PLACEHOLDER	0.0	2.76	2.76	1	PLACEHOLDER	val_1	10015
v_CricketShot_g09_c03	PLACEHOLDER	0.0	3.44	3.44	1	PLACEHOLDER	val_1	10016
v_CricketShot_g25_c07	PLACEHOLDER	0.0	3.6	3.6	1	PLACEHOLDER	val_1	10017
v_CricketShot_g14_c01	PLACEHOLDER	0.0	4.2	4.2	1	PLACEHOLDER	val_1	10018
v_CricketShot_g25_c02	PLACEHOLDER	0.0	3.64	3.64	1	PLACEHOLDER	val_1	10019
v_CricketShot_g14_c07	PLACEHOLDER	0.0	4.88	4.88	1	PLACEHOLDER	val_1	10020
v_CricketShot_g05_c01	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	10021
v_CricketShot_g10_c02	PLACEHOLDER	0.0	3.36	3.36	1	PLACEHOLDER	val_1	10022
v_CricketShot_g22_c04	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	10023
v_CricketShot_g06_c07	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	10024
v_CricketShot_g03_c07	PLACEHOLDER	0.0	4.12	4.12	1	PLACEHOLDER	val_1	10025
v_CricketShot_g10_c05	PLACEHOLDER	0.0	3.2	3.2	1	PLACEHOLDER	val_1	10026
v_CricketShot_g21_c06	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	10027
v_CricketShot_g03_c04	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	10028
v_CricketShot_g03_c01	PLACEHOLDER	0.0	3.68	3.68	1	PLACEHOLDER	val_1	10029
v_CricketShot_g04_c07	PLACEHOLDER	0.0	3.52	3.52	1	PLACEHOLDER	val_1	10030
v_CricketShot_g13_c07	PLACEHOLDER	0.0	2.88	2.88	1	PLACEHOLDER	val_1	10031
v_PlayingDaf_g13_c03	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	10032
v_PlayingDaf_g10_c07	PLACEHOLDER	0.0	7.96	7.96	1	PLACEHOLDER	val_1	10033
v_PlayingDaf_g21_c01	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	10034
v_PlayingDaf_g23_c01	PLACEHOLDER	0.0	9.4	9.4	1	PLACEHOLDER	val_1	10035
v_PlayingDaf_g14_c02	PLACEHOLDER	0.0	9.76	9.76	1	PLACEHOLDER	val_1	10036
v_PlayingDaf_g05_c04	PLACEHOLDER	0.0	15.72	15.72	1	PLACEHOLDER	val_1	10037
v_PlayingDaf_g24_c04	PLACEHOLDER	0.0	9.56	9.56	1	PLACEHOLDER	val_1	10038
v_PlayingDaf_g08_c06	PLACEHOLDER	0.0	14.16	14.16	1	PLACEHOLDER	val_1	10039
v_PlayingDaf_g25_c04	PLACEHOLDER	0.0	11.36	11.36	1	PLACEHOLDER	val_1	10040
v_PlayingDaf_g17_c03	PLACEHOLDER	0.0	11.0	11.0	1	PLACEHOLDER	val_1	10041
v_PlayingDaf_g11_c05	PLACEHOLDER	0.0	9.28	9.28	1	PLACEHOLDER	val_1	10042
v_PlayingDaf_g19_c06	PLACEHOLDER	0.0	14.92	14.92	1	PLACEHOLDER	val_1	10043
v_PlayingDaf_g23_c04	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	10044
v_PlayingDaf_g22_c07	PLACEHOLDER	0.0	15.64	15.64	1	PLACEHOLDER	val_1	10045
v_PlayingDaf_g16_c03	PLACEHOLDER	0.0	11.32	11.32	1	PLACEHOLDER	val_1	10046
v_PlayingDaf_g22_c04	PLACEHOLDER	0.0	15.36	15.36	1	PLACEHOLDER	val_1	10047
v_PlayingDaf_g04_c06	PLACEHOLDER	0.0	13.6	13.6	1	PLACEHOLDER	val_1	10048
v_PlayingDaf_g04_c07	PLACEHOLDER	0.0	14.84	14.84	1	PLACEHOLDER	val_1	10049
v_PlayingDaf_g09_c02	PLACEHOLDER	0.0	12.48	12.48	1	PLACEHOLDER	val_1	10050
v_PlayingDaf_g22_c06	PLACEHOLDER	0.0	14.84	14.84	1	PLACEHOLDER	val_1	10051
v_PlayingDaf_g04_c03	PLACEHOLDER	0.0	12.2	12.2	1	PLACEHOLDER	val_1	10052
v_PlayingDaf_g03_c01	PLACEHOLDER	0.0	7.48	7.48	1	PLACEHOLDER	val_1	10053
v_PlayingDaf_g08_c05	PLACEHOLDER	0.0	14.32	14.32	1	PLACEHOLDER	val_1	10054
v_PlayingDaf_g23_c03	PLACEHOLDER	0.0	11.32	11.32	1	PLACEHOLDER	val_1	10055
v_PlayingDaf_g09_c05	PLACEHOLDER	0.0	13.76	13.76	1	PLACEHOLDER	val_1	10056
v_PlayingDaf_g01_c03	PLACEHOLDER	0.0	7.6	7.6	1	PLACEHOLDER	val_1	10057
v_PlayingDaf_g15_c06	PLACEHOLDER	0.0	16.24	16.24	1	PLACEHOLDER	val_1	10058
v_PlayingDaf_g12_c01	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	10059
v_PlayingDaf_g10_c04	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	10060
v_PlayingDaf_g03_c03	PLACEHOLDER	0.0	7.24	7.24	1	PLACEHOLDER	val_1	10061
v_PlayingDaf_g10_c02	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	10062
v_PlayingDaf_g06_c04	PLACEHOLDER	0.0	12.72	12.72	1	PLACEHOLDER	val_1	10063
v_PlayingDaf_g01_c01	PLACEHOLDER	0.0	4.88	4.88	1	PLACEHOLDER	val_1	10064
v_PlayingDaf_g25_c05	PLACEHOLDER	0.0	10.72	10.72	1	PLACEHOLDER	val_1	10065
v_PlayingDaf_g15_c04	PLACEHOLDER	0.0	13.48	13.48	1	PLACEHOLDER	val_1	10066
v_PlayingDaf_g17_c01	PLACEHOLDER	0.0	10.48	10.48	1	PLACEHOLDER	val_1	10067
v_PlayingDaf_g21_c04	PLACEHOLDER	0.0	11.04	11.04	1	PLACEHOLDER	val_1	10068
v_PlayingDaf_g11_c03	PLACEHOLDER	0.0	10.84	10.84	1	PLACEHOLDER	val_1	10069
v_PlayingDaf_g18_c03	PLACEHOLDER	0.0	11.08	11.08	1	PLACEHOLDER	val_1	10070
v_PlayingDaf_g02_c07	PLACEHOLDER	0.0	13.36	13.36	1	PLACEHOLDER	val_1	10071
v_PlayingDaf_g15_c03	PLACEHOLDER	0.0	14.6	14.6	1	PLACEHOLDER	val_1	10072
v_PlayingDaf_g25_c03	PLACEHOLDER	0.0	10.8	10.8	1	PLACEHOLDER	val_1	10073
v_PlayingDaf_g04_c02	PLACEHOLDER	0.0	13.84	13.84	1	PLACEHOLDER	val_1	10074
v_PlayingDaf_g14_c06	PLACEHOLDER	0.0	11.72	11.72	1	PLACEHOLDER	val_1	10075
v_PlayingDaf_g04_c01	PLACEHOLDER	0.0	13.08	13.08	1	PLACEHOLDER	val_1	10076
v_PlayingDaf_g25_c07	PLACEHOLDER	0.0	10.48	10.48	1	PLACEHOLDER	val_1	10077
v_PlayingDaf_g09_c04	PLACEHOLDER	0.0	13.52	13.52	1	PLACEHOLDER	val_1	10078
v_PlayingDaf_g22_c01	PLACEHOLDER	0.0	11.8	11.8	1	PLACEHOLDER	val_1	10079
v_PlayingDaf_g08_c01	PLACEHOLDER	0.0	10.72	10.72	1	PLACEHOLDER	val_1	10080
v_PlayingDaf_g18_c07	PLACEHOLDER	0.0	9.84	9.84	1	PLACEHOLDER	val_1	10081
v_PlayingDaf_g17_c04	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	10082
v_PlayingDaf_g19_c07	PLACEHOLDER	0.0	15.52	15.52	1	PLACEHOLDER	val_1	10083
v_PlayingDaf_g06_c05	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	10084
v_PlayingDaf_g08_c04	PLACEHOLDER	0.0	12.88	12.88	1	PLACEHOLDER	val_1	10085
v_PlayingDaf_g21_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	10086
v_PlayingDaf_g02_c05	PLACEHOLDER	0.0	13.0	13.0	1	PLACEHOLDER	val_1	10087
v_PlayingDaf_g16_c05	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	10088
v_PlayingDaf_g11_c01	PLACEHOLDER	0.0	10.88	10.88	1	PLACEHOLDER	val_1	10089
v_PlayingDaf_g16_c04	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	10090
v_PlayingDaf_g20_c02	PLACEHOLDER	0.0	15.16	15.16	1	PLACEHOLDER	val_1	10091
v_PlayingDaf_g06_c07	PLACEHOLDER	0.0	8.8	8.8	1	PLACEHOLDER	val_1	10092
v_PlayingDaf_g08_c03	PLACEHOLDER	0.0	12.16	12.16	1	PLACEHOLDER	val_1	10093
v_PlayingDaf_g11_c02	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	10094
v_PlayingDaf_g20_c05	PLACEHOLDER	0.0	16.16	16.16	1	PLACEHOLDER	val_1	10095
v_PlayingDaf_g25_c06	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	10096
v_PlayingDaf_g10_c01	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	10097
v_PlayingDaf_g20_c06	PLACEHOLDER	0.0	14.04	14.04	1	PLACEHOLDER	val_1	10098
v_PlayingDaf_g03_c02	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	10099
v_PlayingDaf_g14_c05	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	10100
v_PlayingDaf_g17_c02	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	10101
v_PlayingDaf_g20_c04	PLACEHOLDER	0.0	15.28	15.28	1	PLACEHOLDER	val_1	10102
v_PlayingDaf_g13_c04	PLACEHOLDER	0.0	6.32	6.32	1	PLACEHOLDER	val_1	10103
v_PlayingDaf_g12_c03	PLACEHOLDER	0.0	11.4	11.4	1	PLACEHOLDER	val_1	10104
v_PlayingDaf_g18_c05	PLACEHOLDER	0.0	9.32	9.32	1	PLACEHOLDER	val_1	10105
v_PlayingDaf_g23_c06	PLACEHOLDER	0.0	9.32	9.32	1	PLACEHOLDER	val_1	10106
v_PlayingDaf_g16_c01	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	10107
v_PlayingDaf_g12_c02	PLACEHOLDER	0.0	11.36	11.36	1	PLACEHOLDER	val_1	10108
v_PlayingDaf_g18_c06	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	10109
v_PlayingDaf_g25_c02	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	10110
v_PlayingDaf_g06_c06	PLACEHOLDER	0.0	12.44	12.44	1	PLACEHOLDER	val_1	10111
v_PlayingDaf_g22_c03	PLACEHOLDER	0.0	15.24	15.24	1	PLACEHOLDER	val_1	10112
v_PlayingDaf_g02_c03	PLACEHOLDER	0.0	12.96	12.96	1	PLACEHOLDER	val_1	10113
v_PlayingDaf_g22_c02	PLACEHOLDER	0.0	14.36	14.36	1	PLACEHOLDER	val_1	10114
v_PlayingDaf_g14_c03	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	10115
v_PlayingDaf_g20_c01	PLACEHOLDER	0.0	14.92	14.92	1	PLACEHOLDER	val_1	10116
v_PlayingDaf_g24_c03	PLACEHOLDER	0.0	13.2	13.2	1	PLACEHOLDER	val_1	10117
v_PlayingDaf_g06_c01	PLACEHOLDER	0.0	11.96	11.96	1	PLACEHOLDER	val_1	10118
v_PlayingDaf_g14_c04	PLACEHOLDER	0.0	11.88	11.88	1	PLACEHOLDER	val_1	10119
v_PlayingDaf_g12_c05	PLACEHOLDER	0.0	11.4	11.4	1	PLACEHOLDER	val_1	10120
v_PlayingDaf_g18_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	10121
v_PlayingDaf_g04_c05	PLACEHOLDER	0.0	12.8	12.8	1	PLACEHOLDER	val_1	10122
v_PlayingDaf_g05_c06	PLACEHOLDER	0.0	15.44	15.44	1	PLACEHOLDER	val_1	10123
v_PlayingDaf_g21_c07	PLACEHOLDER	0.0	5.96	5.96	1	PLACEHOLDER	val_1	10124
v_PlayingDaf_g15_c02	PLACEHOLDER	0.0	13.68	13.68	1	PLACEHOLDER	val_1	10125
v_PlayingDaf_g20_c07	PLACEHOLDER	0.0	15.84	15.84	1	PLACEHOLDER	val_1	10126
v_PlayingDaf_g14_c07	PLACEHOLDER	0.0	12.4	12.4	1	PLACEHOLDER	val_1	10127
v_PlayingDaf_g21_c03	PLACEHOLDER	0.0	10.52	10.52	1	PLACEHOLDER	val_1	10128
v_PlayingDaf_g01_c04	PLACEHOLDER	0.0	7.48	7.48	1	PLACEHOLDER	val_1	10129
v_PlayingDaf_g06_c02	PLACEHOLDER	0.0	11.96	11.96	1	PLACEHOLDER	val_1	10130
v_PlayingDaf_g24_c01	PLACEHOLDER	0.0	11.2	11.2	1	PLACEHOLDER	val_1	10131
v_PlayingDaf_g10_c05	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	10132
v_PlayingDaf_g12_c04	PLACEHOLDER	0.0	10.92	10.92	1	PLACEHOLDER	val_1	10133
v_PlayingDaf_g10_c03	PLACEHOLDER	0.0	11.6	11.6	1	PLACEHOLDER	val_1	10134
v_PlayingDaf_g07_c02	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	10135
v_PlayingDaf_g08_c07	PLACEHOLDER	0.0	13.44	13.44	1	PLACEHOLDER	val_1	10136
v_PlayingDaf_g25_c01	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	10137
v_PlayingDaf_g19_c01	PLACEHOLDER	0.0	12.32	12.32	1	PLACEHOLDER	val_1	10138
v_PlayingDaf_g05_c05	PLACEHOLDER	0.0	16.12	16.12	1	PLACEHOLDER	val_1	10139
v_PlayingDaf_g09_c03	PLACEHOLDER	0.0	14.68	14.68	1	PLACEHOLDER	val_1	10140
v_PlayingDaf_g10_c06	PLACEHOLDER	0.0	9.12	9.12	1	PLACEHOLDER	val_1	10141
v_PlayingDaf_g21_c05	PLACEHOLDER	0.0	10.72	10.72	1	PLACEHOLDER	val_1	10142
v_PlayingDaf_g04_c04	PLACEHOLDER	0.0	12.2	12.2	1	PLACEHOLDER	val_1	10143
v_PlayingDaf_g08_c02	PLACEHOLDER	0.0	11.96	11.96	1	PLACEHOLDER	val_1	10144
v_PlayingDaf_g02_c04	PLACEHOLDER	0.0	12.8	12.8	1	PLACEHOLDER	val_1	10145
v_PlayingDaf_g23_c05	PLACEHOLDER	0.0	8.04	8.04	1	PLACEHOLDER	val_1	10146
v_PlayingDaf_g19_c05	PLACEHOLDER	0.0	13.96	13.96	1	PLACEHOLDER	val_1	10147
v_PlayingDaf_g22_c05	PLACEHOLDER	0.0	15.64	15.64	1	PLACEHOLDER	val_1	10148
v_PlayingDaf_g24_c02	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	10149
v_PlayingDaf_g21_c06	PLACEHOLDER	0.0	10.72	10.72	1	PLACEHOLDER	val_1	10150
v_PlayingDaf_g16_c02	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	10151
v_PlayingDaf_g07_c04	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	10152
v_PlayingDaf_g02_c02	PLACEHOLDER	0.0	14.56	14.56	1	PLACEHOLDER	val_1	10153
v_PlayingDaf_g19_c02	PLACEHOLDER	0.0	14.48	14.48	1	PLACEHOLDER	val_1	10154
v_PlayingDaf_g01_c02	PLACEHOLDER	0.0	7.2	7.2	1	PLACEHOLDER	val_1	10155
v_PlayingDaf_g07_c03	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	10156
v_PlayingDaf_g05_c03	PLACEHOLDER	0.0	13.92	13.92	1	PLACEHOLDER	val_1	10157
v_PlayingDaf_g05_c07	PLACEHOLDER	0.0	15.08	15.08	1	PLACEHOLDER	val_1	10158
v_PlayingDaf_g11_c04	PLACEHOLDER	0.0	10.32	10.32	1	PLACEHOLDER	val_1	10159
v_PlayingDaf_g15_c05	PLACEHOLDER	0.0	15.4	15.4	1	PLACEHOLDER	val_1	10160
v_PlayingDaf_g03_c04	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	10161
v_PlayingDaf_g09_c01	PLACEHOLDER	0.0	14.68	14.68	1	PLACEHOLDER	val_1	10162
v_PlayingDaf_g05_c02	PLACEHOLDER	0.0	13.36	13.36	1	PLACEHOLDER	val_1	10163
v_PlayingDaf_g18_c01	PLACEHOLDER	0.0	9.56	9.56	1	PLACEHOLDER	val_1	10164
v_PlayingDaf_g13_c02	PLACEHOLDER	0.0	8.52	8.52	1	PLACEHOLDER	val_1	10165
v_PlayingDaf_g07_c01	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	10166
v_PlayingDaf_g15_c07	PLACEHOLDER	0.0	17.44	17.44	1	PLACEHOLDER	val_1	10167
v_PlayingDaf_g15_c01	PLACEHOLDER	0.0	11.68	11.68	1	PLACEHOLDER	val_1	10168
v_PlayingDaf_g19_c04	PLACEHOLDER	0.0	14.0	14.0	1	PLACEHOLDER	val_1	10169
v_PlayingDaf_g05_c01	PLACEHOLDER	0.0	12.04	12.04	1	PLACEHOLDER	val_1	10170
v_PlayingDaf_g20_c03	PLACEHOLDER	0.0	14.48	14.48	1	PLACEHOLDER	val_1	10171
v_PlayingDaf_g13_c01	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	10172
v_PlayingDaf_g11_c06	PLACEHOLDER	0.0	11.68	11.68	1	PLACEHOLDER	val_1	10173
v_PlayingDaf_g06_c03	PLACEHOLDER	0.0	12.76	12.76	1	PLACEHOLDER	val_1	10174
v_PlayingDaf_g14_c01	PLACEHOLDER	0.0	8.76	8.76	1	PLACEHOLDER	val_1	10175
v_PlayingDaf_g02_c01	PLACEHOLDER	0.0	14.36	14.36	1	PLACEHOLDER	val_1	10176
v_PlayingDaf_g23_c02	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	10177
v_PlayingDaf_g02_c06	PLACEHOLDER	0.0	14.52	14.52	1	PLACEHOLDER	val_1	10178
v_PlayingDaf_g07_c05	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	10179
v_PlayingDaf_g19_c03	PLACEHOLDER	0.0	14.64	14.64	1	PLACEHOLDER	val_1	10180
v_PlayingDaf_g16_c06	PLACEHOLDER	0.0	5.84	5.84	1	PLACEHOLDER	val_1	10181
v_PlayingDaf_g18_c04	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	10182
v_HighJump_g04_c06	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	10183
v_HighJump_g16_c03	PLACEHOLDER	0.0	3.24	3.24	1	PLACEHOLDER	val_1	10184
v_HighJump_g04_c03	PLACEHOLDER	0.0	5.76	5.76	1	PLACEHOLDER	val_1	10185
v_HighJump_g08_c02	PLACEHOLDER	0.0	4.68	4.68	1	PLACEHOLDER	val_1	10186
v_HighJump_g18_c04	PLACEHOLDER	0.0	4.72	4.72	1	PLACEHOLDER	val_1	10187
v_HighJump_g24_c05	PLACEHOLDER	0.0	2.92	2.92	1	PLACEHOLDER	val_1	10188
v_HighJump_g04_c05	PLACEHOLDER	0.0	4.36	4.36	1	PLACEHOLDER	val_1	10189
v_HighJump_g21_c04	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	10190
